table_idx,class,mangled,demangled,rva_1.0.65,match_status,rva_1.0.68,size_1.0.68,offset_into_fn,cluster_size,cluster_classes,target_size
1713,DialogLineData,?isForSpecificCharacter@DialogLineData@@QEAA_NPEAVGameData@@@Z,DialogLineData::isForSpecificCharacter(class GameData *);,0x670FB0,INSIDE,0x670ED0,496,224,7,Character|DialogLineData|Dialogue|GameDataValuePair,496
1740,DialogLineData,?getMoneyCostForLine@DialogLineData@@QEBAHXZ,DialogLineData::getMoneyCostForLine();,0x671080,INSIDE,0x670ED0,496,432,7,Character|DialogLineData|Dialogue|GameDataValuePair,496
1750,Dialogue,?getHandle@Dialogue@@QEBA?AVhand@@XZ,Dialogue::getHandle();,0x670F60,INSIDE,0x670ED0,496,144,7,Character|DialogLineData|Dialogue|GameDataValuePair,496
1770,Dialogue,?conversationHasEndedPrettyMuch@Dialogue@@QEBA_NXZ,Dialogue::conversationHasEndedPrettyMuch();,0x670F40,INSIDE,0x670ED0,496,112,7,Character|DialogLineData|Dialogue|GameDataValuePair,496
2468,GameDataValuePair,?_CONSTRUCTOR@GameDataValuePair@@QEAAPEAV1@PEAVGameData@@H@Z,,0x670740,ORDERED,0x670ED0,496,1936,7,Character|DialogLineData|Dialogue|GameDataValuePair,496
2469,GameDataValuePair,?_CONSTRUCTOR@GameDataValuePair@@QEAAPEAV1@XZ,,0x670730,RECOVERED,0x670ED0,496,1952,7,Character|DialogLineData|Dialogue|GameDataValuePair,496
891,Character,?shouldUseRangedWeapons@Character@@QEAA_NXZ,Character::shouldUseRangedWeapons();,0x7F1CA0,INSIDE,0x7F1BC0,530,224,8,Character|Faction|PlayerInterface,530
946,Character,?canTakePlayerOrdersAtThisTime@Character@@QEAA_NXZ,Character::canTakePlayerOrdersAtThisTime();,0x7F1DA0,INSIDE,0x7F1BC0,530,480,8,Character|Faction|PlayerInterface,530
1904,Faction,?setup2@Faction@@QEAA_NXZ,Faction::setup2();,0x7F1BB0,NEAR,0x7F1BC0,530,16,8,Character|Faction|PlayerInterface,530
1907,Faction,?resetPlatoonID@Faction@@QEAAXXZ,Faction::resetPlatoonID();,0x7F1B90,NEAR,0x7F1BC0,530,48,8,Character|Faction|PlayerInterface,530
4287,PlayerInterface,?setCurrentPlatoon@PlayerInterface@@QEAA_NPEAVPlatoon@@@Z,PlayerInterface::setCurrentPlatoon(class Platoon *);,0x7F1C60,INSIDE,0x7F1BC0,530,160,8,Character|Faction|PlayerInterface,530
4309,PlayerInterface,?getCameraCenter@PlayerInterface@@QEBA?BVVector3@Ogre@@XZ,PlayerInterface::getCameraCenter();,0x7F1DC0,INSIDE,0x7F1BC0,530,512,8,Character|Faction|PlayerInterface,530
4313,PlayerInterface,?stopTrackCharacter@PlayerInterface@@QEAAXXZ,PlayerInterface::stopTrackCharacter();,0x7F1BE0,INSIDE,0x7F1BC0,530,32,8,Character|Faction|PlayerInterface,530
4314,PlayerInterface,?isTrackingCharacter@PlayerInterface@@QEBA_NXZ,PlayerInterface::isTrackingCharacter();,0x7F1C40,INSIDE,0x7F1BC0,530,128,8,Character|Faction|PlayerInterface,530
896,Character,?hasPlatoon@Character@@QEBA_NXZ,Character::hasPlatoon();,0x5C5B10,INSIDE,0x5C5A30,751,224,2,CharBody|Character,751
1130,CharBody,?_NV_getPlatoon@CharBody@@QEBAPEAVPlatoon@@XZ,,0x5C5BC0,INSIDE,0x5C5A30,751,400,2,CharBody|Character,751
898,Character,?getBlackboard@Character@@QEAAPEAVBlackboard@@XZ,Character::getBlackboard();,0x791000,NEAR,0x791020,108,32,4,Character|TimeOfDay,108
5171,TimeOfDay,?stampTime@TimeOfDay@@QEAAXXZ,TimeOfDay::stampTime();,0x791020,EXACT,0x791020,108,0,4,Character|TimeOfDay,108
5172,TimeOfDay,?getHoursPassed@TimeOfDay@@QEBANXZ,TimeOfDay::getHoursPassed();,0x791050,INSIDE,0x791020,108,48,4,Character|TimeOfDay,108
5175,TimeOfDay,?timeOfDayHasPassed@TimeOfDay@@QEBA_NN@Z,TimeOfDay::timeOfDayHasPassed(double);,0x791080,INSIDE,0x791020,108,96,4,Character|TimeOfDay,108
908,Character,?getMySlaveOwner@Character@@QEBA?AVhand@@XZ,Character::getMySlaveOwner();,0x33A1D0,REFINED,0x33A170,46,-96,2,Character|TimeOfDay,46
5169,TimeOfDay,?getRealLifeSecondsPassed@TimeOfDay@@QEBANXZ,TimeOfDay::getRealLifeSecondsPassed();,0x33A130,NEAR,0x33A170,46,64,2,Character|TimeOfDay,46
921,Character,?isBeingCarried@Character@@QEBA_NXZ,Character::isBeingCarried();,0x14AA60,NEAR,0x14ADC0,80,864,18,Character|hkVector4f,80
2823,hkVector4f,?_CONSTRUCTOR@hkVector4f@@QEAAPEAV1@XZ,,0x14A320,RECOVERED,0x14ADC0,80,2720,18,Character|hkVector4f,80
2824,hkVector4f,??4hkVector4f@@QEAAXAEBV0@@Z,hkVector4f::operator=(const class hkVector4f &);,0x14A810,NEAR,0x14ADC0,80,1456,18,Character|hkVector4f,80
2831,hkVector4f,?add@hkVector4f@@QEAAXAEBV1@@Z,hkVector4f::add(const class hkVector4f &);,0x14A820,NEAR,0x14ADC0,80,1440,18,Character|hkVector4f,80
2832,hkVector4f,?sub@hkVector4f@@QEAAXAEBV1@@Z,hkVector4f::sub(const class hkVector4f &);,0x14A830,NEAR,0x14ADC0,80,1424,18,Character|hkVector4f,80
2833,hkVector4f,?mul@hkVector4f@@QEAAXAEBVhkSimdFloat32@@@Z,hkVector4f::mul(const class hkSimdFloat32 &);,0x14A840,NEAR,0x14ADC0,80,1408,18,Character|hkVector4f,80
2840,hkVector4f,?setMul@hkVector4f@@QEAAXAEBVhkSimdFloat32@@AEBV1@@Z,"hkVector4f::setMul(const class hkSimdFloat32 &, const class hkVector4f &);",0x14A850,NEAR,0x14ADC0,80,1392,18,Character|hkVector4f,80
2848,hkVector4f,?addMul@hkVector4f@@QEAAXAEBV1@AEBVhkSimdFloat32@@@Z,"hkVector4f::addMul(const class hkVector4f &, const class hkSimdFloat32 &);",0x14A880,NEAR,0x14ADC0,80,1344,18,Character|hkVector4f,80
2853,hkVector4f,?subMul@hkVector4f@@QEAAXAEBV1@AEBVhkSimdFloat32@@@Z,"hkVector4f::subMul(const class hkVector4f &, const class hkSimdFloat32 &);",0x14A8A0,NEAR,0x14ADC0,80,1312,18,Character|hkVector4f,80
2858,hkVector4f,?setInterpolate@hkVector4f@@QEAAXAEBV1@0AEBVhkSimdFloat32@@@Z,"hkVector4f::setInterpolate(const class hkVector4f &, const class hkVector4f &, const class hkSimdFloat32 &);",0x14A860,NEAR,0x14ADC0,80,1376,18,Character|hkVector4f,80
2860,hkVector4f,?lessEqual@hkVector4f@@QEBA?BVhkVector4fComparison@@AEBV1@@Z,hkVector4f::lessEqual(const class hkVector4f &);,0x14AFB0,NEAR,0x14ADC0,80,-496,18,Character|hkVector4f,80
2863,hkVector4f,?equal@hkVector4f@@QEBA?BVhkVector4fComparison@@AEBV1@@Z,hkVector4f::equal(const class hkVector4f &);,0x14AF90,NEAR,0x14ADC0,80,-464,18,Character|hkVector4f,80
2869,hkVector4f,?equalZero@hkVector4f@@QEBA?BVhkVector4fComparison@@XZ,hkVector4f::equalZero();,0x14AFD0,NEAR,0x14ADC0,80,-528,18,Character|hkVector4f,80
2919,hkVector4f,?getComponent@hkVector4f@@QEBA?BVhkSimdFloat32@@H@Z,hkVector4f::getComponent(const int);,0x14B020,NEAR,0x14ADC0,80,-608,18,Character|hkVector4f,80
2925,hkVector4f,?setZero4@hkVector4f@@QEAAXXZ,hkVector4f::setZero4();,0x14A8C0,NEAR,0x14ADC0,80,1280,18,Character|hkVector4f,80
2926,hkVector4f,?setNeg3@hkVector4f@@QEAAXAEBV1@@Z,hkVector4f::setNeg3(const class hkVector4f &);,0x14A8D0,NEAR,0x14ADC0,80,1264,18,Character|hkVector4f,80
2934,hkVector4f,?isOk3@hkVector4f@@QEBA?AVhkBool@@XZ,hkVector4f::isOk3();,0x14A8F0,NEAR,0x14ADC0,80,1232,18,Character|hkVector4f,80
2935,hkVector4f,?isOk4@hkVector4f@@QEBA?AVhkBool@@XZ,hkVector4f::isOk4();,0x14A910,NEAR,0x14ADC0,80,1200,18,Character|hkVector4f,80
954,Character,?processCharacterLoadTimeMessages@Character@@QEAAXXZ,Character::processCharacterLoadTimeMessages();,0x797320,INSIDE,0x797240,1061,224,3,Character|SensoryData|hand,1061
2732,hand,?getCharacter@hand@@QEBAPEAVCharacter@@XZ,hand::getCharacter();,0x7974F0,INSIDE,0x797240,1061,688,3,Character|SensoryData|hand,1061
4901,SensoryData,?getGUIData@SensoryData@@QEAAXPEAVDatapanelGUI@@H@Z,"SensoryData::getGUIData(class DatapanelGUI *, int);",0x797610,INSIDE,0x797240,1061,976,3,Character|SensoryData|hand,1061
1105,CharacterStatsWindow_Stat,?_DESTRUCTOR@Stat@CharacterStatsWindow@@QEAAXXZ,,0x8C0A50,INSIDE,0x8C0A20,82,48,2,CharacterStatsWindow_Stat|CharacterStatsWindow_StatGroup,82
1110,CharacterStatsWindow_StatGroup,?_DESTRUCTOR@StatGroup@CharacterStatsWindow@@QEAAXXZ,,0x8C0A10,NEAR,0x8C0A20,82,16,2,CharacterStatsWindow_Stat|CharacterStatsWindow_StatGroup,82
1149,CharMovement,?formationUpdateCallback@CharMovement@@QEAAXAEBVVector3@Ogre@@AEBVhand@@0PEAVFormation@@@Z,"CharMovement::formationUpdateCallback(const class Ogre::Vector3 &, const class hand &, const class Ogre::Vector3 &, class Formation *);",0x2AE4C0,INSIDE,0x2AE470,135,80,2,CharMovement|FormationMover,135
2325,FormationMover,?getSpeeds@FormationMover@@QEAAXAEAM0AEBVVector3@Ogre@@M@Z,"FormationMover::getSpeeds(float &, float &, const class Ogre::Vector3 &, float);",0x2AE4D0,INSIDE,0x2AE470,135,96,2,CharMovement|FormationMover,135
1178,CharMovement,?isCombatMovementBlockedByCharacters@CharMovement@@QEAA_NXZ,CharMovement::isCombatMovementBlockedByCharacters();,0x2AEBB0,INSIDE,0x2AEAF0,236,192,2,CharMovement|CombatMovementController,236
1416,CombatMovementController,?addACharacterObstruction@CombatMovementController@@QEAAXPEAVCharacter@@@Z,CombatMovementController::addACharacterObstruction(class Character *);,0x2AEBD0,INSIDE,0x2AEAF0,236,224,2,CharMovement|CombatMovementController,236
1181,CharMovement,?restore@CharMovement@@QEAAXXZ,CharMovement::restore();,0x661500,INSIDE,0x661270,2041,656,2,CharMovement|NavMesh,2041
3818,NavMesh,?processCompletedCharacterMessages@NavMesh@@QEAAXXZ,NavMesh::processCompletedCharacterMessages();,0x661A60,INSIDE,0x661270,2041,2032,2,CharMovement|NavMesh,2041
1190,CharMovement,?hasClickHull@CharMovement@@QEBA_NXZ,CharMovement::hasClickHull();,0x4CAE30,INSIDE,0x4CACE0,1961,336,7,CharMovement|PhysicsCollection|PhysicsCollection_LightEnt|PhysicsCollection_RotatingEnt,1961
4180,PhysicsCollection,?getWindRotationPower@PhysicsCollection@@QEBAMXZ,PhysicsCollection::getWindRotationPower();,0x4CB300,INSIDE,0x4CACE0,1961,1568,7,CharMovement|PhysicsCollection|PhysicsCollection_LightEnt|PhysicsCollection_RotatingEnt,1961
4181,PhysicsCollection,?getWindMillPart@PhysicsCollection@@QEBAPEAVRotatingEnt@1@XZ,PhysicsCollection::getWindMillPart();,0x4CB380,INSIDE,0x4CACE0,1961,1696,7,CharMovement|PhysicsCollection|PhysicsCollection_LightEnt|PhysicsCollection_RotatingEnt,1961
4182,PhysicsCollection,?isLoaded@PhysicsCollection@@QEAA_NXZ,PhysicsCollection::isLoaded();,0x4CB3F0,INSIDE,0x4CACE0,1961,1808,7,CharMovement|PhysicsCollection|PhysicsCollection_LightEnt|PhysicsCollection_RotatingEnt,1961
4183,PhysicsCollection,?setVisible@PhysicsCollection@@QEAAX_N@Z,PhysicsCollection::setVisible(bool);,0x4CB460,INSIDE,0x4CACE0,1961,1920,7,CharMovement|PhysicsCollection|PhysicsCollection_LightEnt|PhysicsCollection_RotatingEnt,1961
4189,PhysicsCollection_LightEnt,?_DESTRUCTOR@LightEnt@PhysicsCollection@@QEAAXXZ,,0x4CAFC0,INSIDE,0x4CACE0,1961,736,7,CharMovement|PhysicsCollection|PhysicsCollection_LightEnt|PhysicsCollection_RotatingEnt,1961
4197,PhysicsCollection_RotatingEnt,?getRotationPower@RotatingEnt@PhysicsCollection@@QEBAMXZ,PhysicsCollection::RotatingEnt::getRotationPower();,0x4CADB0,INSIDE,0x4CACE0,1961,208,7,CharMovement|PhysicsCollection|PhysicsCollection_LightEnt|PhysicsCollection_RotatingEnt,1961
1212,CharStats,?_randomiseStats@CharStats@@QEAAXM@Z,CharStats::_randomiseStats(float);,0x643260,NEAR,0x643730,64,1232,9,CharStats|MedicalSystem|MedicalSystem_HealthPartStatus|static_functions,64
3659,MedicalSystem,?scoreFirstAidNeed@MedicalSystem@@QEBAM_N@Z,MedicalSystem::scoreFirstAidNeed(bool);,0x643210,NEAR,0x643730,64,1312,9,CharStats|MedicalSystem|MedicalSystem_HealthPartStatus|static_functions,64
3661,MedicalSystem,?isFullyRested@MedicalSystem@@QEBA_NXZ,MedicalSystem::isFullyRested();,0x643240,NEAR,0x643730,64,1264,9,CharStats|MedicalSystem|MedicalSystem_HealthPartStatus|static_functions,64
3667,MedicalSystem,?isUselessNoLimbGuy@MedicalSystem@@QEAA_NXZ,MedicalSystem::isUselessNoLimbGuy();,0x6436E0,NEAR,0x643730,64,80,9,CharStats|MedicalSystem|MedicalSystem_HealthPartStatus|static_functions,64
3684,MedicalSystem,?getMaxBlood@MedicalSystem@@QEBAMXZ,MedicalSystem::getMaxBlood();,0x643610,NEAR,0x643730,64,288,9,CharStats|MedicalSystem|MedicalSystem_HealthPartStatus|static_functions,64
3718,MedicalSystem,?hasAnArmToFightWith@MedicalSystem@@QEBA_NXZ,MedicalSystem::hasAnArmToFightWith();,0x6436C0,NEAR,0x643730,64,112,9,CharStats|MedicalSystem|MedicalSystem_HealthPartStatus|static_functions,64
3737,MedicalSystem,?drainMedkit@MedicalSystem@@QEBAXMPEAVItem@@M@Z,"MedicalSystem::drainMedkit(float, class Item *, float);",0x6437C0,REFINED,0x643730,64,-144,9,CharStats|MedicalSystem|MedicalSystem_HealthPartStatus|static_functions,64
3751,MedicalSystem_HealthPartStatus,?getWorstDamage@HealthPartStatus@MedicalSystem@@QEBAMM@Z,MedicalSystem::HealthPartStatus::getWorstDamage(float);,0x643600,NEAR,0x643730,64,304,9,CharStats|MedicalSystem|MedicalSystem_HealthPartStatus|static_functions,64
5998,static_functions,?modMedicalSkill@@YAMMPEAVItem@@M@Z,"static_functions::modMedicalSkill(float, class Item *, float);",0x643770,REFINED,0x643730,64,-64,9,CharStats|MedicalSystem|MedicalSystem_HealthPartStatus|static_functions,64
1223,CharStats,?calculateStumbleThresholdDamageAmount@CharStats@@QEAAMXZ,CharStats::calculateStumbleThresholdDamageAmount();,0x883150,INSIDE,0x8830C0,262,144,4,CharStats|MedicalSystem,262
1232,CharStats,?getStatPenaltiesTotalForGUI@CharStats@@QEAAHAEBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@W4StatsEnumerated@@@Z,"CharStats::getStatPenaltiesTotalForGUI(const class std::basic_string<char,std::char_traits<char>,std::allocator<char> > &, enum StatsEnumerated);",0x883190,INSIDE,0x8830C0,262,208,4,CharStats|MedicalSystem,262
1279,CharStats,?calculateDeadTime@CharStats@@QEAAMW4DeadTimeState@1@@Z,CharStats::calculateDeadTime(enum CharStats::DeadTimeState);,0x883120,INSIDE,0x8830C0,262,96,4,CharStats|MedicalSystem,262
3729,MedicalSystem,?canIkick@MedicalSystem@@QEBA_NXZ,MedicalSystem::canIkick();,0x8830D0,INSIDE,0x8830C0,262,16,4,CharStats|MedicalSystem,262
1239,CharStats,?dexterityActual@CharStats@@QEBAMXZ,CharStats::dexterityActual();,0x882820,REFINED,0x8827A0,47,-128,2,CharStats|MedicalSystem,47
3674,MedicalSystem,?hasRobotics@MedicalSystem@@QEBA_NXZ,MedicalSystem::hasRobotics();,0x8827C0,INSIDE,0x8827A0,47,32,2,CharStats|MedicalSystem,47
1246,CharStats,?getMeleeAttackRef@CharStats@@QEAAAEAMXZ,CharStats::getMeleeAttackRef();,0x8C4F00,NEAR,0x8C4F40,62,64,2,CharStats|static_functions,62
6005,static_functions,?increaseStat@@YAXAEAMMM@Z,"static_functions::increaseStat(float &, float, float);",0x8C4F20,NEAR,0x8C4F40,62,32,2,CharStats|static_functions,62
1257,CharStats,?_getMeleeAttackBase@CharStats@@QEBAMXZ,CharStats::_getMeleeAttackBase();,0x670720,PRED,0x66FF60,372,-1984,3,CharStats|RaceData,372
4575,RaceData,?isRelatedRace@RaceData@@QEAA_NPEAV1@@Z,RaceData::isRelatedRace(class RaceData *);,0x670710,PRED,0x66FF60,372,-1968,3,CharStats|RaceData,372
4577,RaceData,?isSpecificRace@RaceData@@QEAA_NPEAVGameData@@@Z,RaceData::isSpecificRace(class GameData *);,0x670700,NEAR,0x66FF60,372,-1952,3,CharStats|RaceData,372
1258,CharStats,?getMaxHealAmount@CharStats@@QEAAMPEAVItem@@PEAVBuilding@@_N@Z,"CharStats::getMaxHealAmount(class Item *, class Building *, bool);",0x643880,NEAR,0x643890,47,16,2,CharStats|MedicalSystem,47
3691,MedicalSystem,?isHungerKO@MedicalSystem@@QEAA_NXZ,MedicalSystem::isHungerKO();,0x643890,EXACT,0x643890,47,0,2,CharStats|MedicalSystem,47
1294,CharStats,?calculateAthleticsXPMult@CharStats@@QEAAMM@Z,CharStats::calculateAthleticsXPMult(float);,0x8C4FF0,INSIDE,0x8C4FD0,130,32,2,CharStats|MedicalSystem,130
3692,MedicalSystem,?getToughnessXpBonus@MedicalSystem@@QEAAMXZ,MedicalSystem::getToughnessXpBonus();,0x8C5070,REFINED,0x8C4FD0,130,-160,2,CharStats|MedicalSystem,130
1314,CharStats,?_calculateMaxSwimSpeed@CharStats@@QEAAMXZ,CharStats::_calculateMaxSwimSpeed();,0x882F60,INSIDE,0x882EB0,413,176,2,CharStats|MedicalSystem,413
3702,MedicalSystem,?getStatRoboticsMultiplier@MedicalSystem@@QEAAMW4StatsEnumerated@@@Z,MedicalSystem::getStatRoboticsMultiplier(enum StatsEnumerated);,0x882FB0,INSIDE,0x882EB0,413,256,2,CharStats|MedicalSystem,413
1332,CombatClass,?getBlockStateEnum@CombatClass@@QEAA?AW4swordStateEnum@@XZ,CombatClass::getBlockStateEnum();,0x6648C0,INSIDE,0x6648B0,51,16,3,CombatClass|CombatClass_AttackSlotManager|CombatMovementController,51
1404,CombatClass_AttackSlotManager,?getMaxPossibleAttackSlots@AttackSlotManager@CombatClass@@QEBAHXZ,CombatClass::AttackSlotManager::getMaxPossibleAttackSlots();,0x6648D0,INSIDE,0x6648B0,51,32,3,CombatClass|CombatClass_AttackSlotManager|CombatMovementController,51
1423,CombatMovementController,?setForcedWP@CombatMovementController@@QEAAXAEBVVector3@Ogre@@@Z,CombatMovementController::setForcedWP(const class Ogre::Vector3 &);,0x663A80,ORDERED,0x6648B0,51,3632,3,CombatClass|CombatClass_AttackSlotManager|CombatMovementController,51
1335,CombatClass,?_getHit@CombatClass@@QEAAXW4CutDirection@@AEBVDamages@@PEAVRootObject@@_N@Z,"CombatClass::_getHit(enum CutDirection, const class Damages &, class RootObject *, bool);",0x664A00,NEAR,0x664A10,79,16,3,CombatClass|NxUserControllerHitReport,79
1336,CombatClass,?_blockHit@CombatClass@@QEAAXW4CutDirection@@AEBVDamages@@PEAVRootObject@@@Z,"CombatClass::_blockHit(enum CutDirection, const class Damages &, class RootObject *);",0x664AB0,REFINED,0x664A10,79,-160,3,CombatClass|NxUserControllerHitReport,79
3982,NxUserControllerHitReport,?_CONSTRUCTOR@NxUserControllerHitReport@@QEAAPEAV1@XZ,,0x663B00,ORDERED,0x664A10,79,3856,3,CombatClass|NxUserControllerHitReport,79
1348,CombatClass,?getTotalRelativeStrengthOfAttackers@CombatClass@@QEAAMXZ,CombatClass::getTotalRelativeStrengthOfAttackers();,0x997BF0,REFINED,0x997B40,33,-176,2,CombatClass|Platoon,33
4230,Platoon,?_NV_isUnconcious@Platoon@@QEBA_NXZ,,0x997C30,REFINED,0x997B40,33,-240,2,CombatClass|Platoon,33
1352,CombatClass,?isInAttackerListH@CombatClass@@QEAA_NPEAVCharacter@@@Z,CombatClass::isInAttackerListH(class Character *);,0x664CC0,REFINED,0x664C40,86,-128,2,CombatClass|HavokCharacter,86
2750,HavokCharacter,??2HavokCharacter@@SAPEAX_K@Z,HavokCharacter::operator new(unsigned __int64);,0x663BE0,ORDERED,0x664C40,86,4192,2,CombatClass|HavokCharacter,86
1353,CombatClass,?removeAttackerH@CombatClass@@QEAA_NPEAVCharacter@@@Z,CombatClass::removeAttackerH(class Character *);,0x664D40,INSIDE,0x664CC0,152,128,2,CombatClass|HavokCharacter,152
2751,HavokCharacter,??3HavokCharacter@@SAXPEAX@Z,HavokCharacter::operator delete(void *);,0x663BF0,ORDERED,0x664CC0,152,4304,2,CombatClass|HavokCharacter,152
1354,CombatClass,?youDoKnowImAttackingYouRight@CombatClass@@QEAAXAEBVhand@@@Z,CombatClass::youDoKnowImAttackingYouRight(const class hand &);,0x60B260,NEAR,0x60B890,38,1584,4,CombatClass|CombatClass_EffectData,38
1408,CombatClass_EffectData,?_CONSTRUCTOR@EffectData@CombatClass@@QEAAPEAV12@XZ,,0x60B300,NEAR,0x60B890,38,1424,4,CombatClass|CombatClass_EffectData,38
1409,CombatClass_EffectData,?_DESTRUCTOR@EffectData@CombatClass@@QEAAXXZ,,0x60B3D0,NEAR,0x60B890,38,1216,4,CombatClass|CombatClass_EffectData,38
1410,CombatClass_EffectData,??4EffectData@CombatClass@@QEAAAEAU01@AEBU01@@Z,CombatClass::EffectData::operator=(const struct CombatClass::EffectData &);,0x60B850,NEAR,0x60B890,38,64,4,CombatClass|CombatClass_EffectData,38
1385,CombatClass,?assessIncomingAttacks@CombatClass@@QEAAXAEAV?$lektor@PEAVCharacter@@@@@Z,CombatClass::assessIncomingAttacks(class lektor<Character *> &);,0x6670B0,INSIDE,0x666EE0,3160,464,3,CombatClass|CombatClass_AttackSlotManager|CombatTechniqueData,3160
1401,CombatClass_AttackSlotManager,?periodicUpdate@AttackSlotManager@CombatClass@@QEAAXM@Z,CombatClass::AttackSlotManager::periodicUpdate(float);,0x667570,INSIDE,0x666EE0,3160,1680,3,CombatClass|CombatClass_AttackSlotManager|CombatTechniqueData,3160
1429,CombatTechniqueData,?_CONSTRUCTOR@CombatTechniqueData@@QEAAPEAV1@PEAVGameData@@@Z,,0x667A30,INSIDE,0x666EE0,3160,2896,3,CombatClass|CombatClass_AttackSlotManager|CombatTechniqueData,3160
1391,CombatClass,?setAttackTarget@CombatClass@@QEAAXPEAVCharacter@@@Z,CombatClass::setAttackTarget(class Character *);,0x664AF0,REFINED,0x664A80,49,-112,2,CombatClass|FormationMover,49
2322,FormationMover,?_CONSTRUCTOR@FormationMover@@QEAAPEAV1@XZ,,0x663B20,ORDERED,0x664A80,49,3936,2,CombatClass|FormationMover,49
1392,CombatClass,?setAttackTargetHandle@CombatClass@@QEAAXPEAVCharacter@@@Z,CombatClass::setAttackTargetHandle(class Character *);,0x664BC0,REFINED,0x664B30,77,-144,3,CombatClass|CombatClass_AttackSlotManager|FormationMover,77
1402,CombatClass_AttackSlotManager,?update@AttackSlotManager@CombatClass@@QEAAXXZ,CombatClass::AttackSlotManager::update();,0x664B80,REFINED,0x664B30,77,-80,3,CombatClass|CombatClass_AttackSlotManager|FormationMover,77
2323,FormationMover,?_DESTRUCTOR@FormationMover@@QEAAXXZ,,0x663B90,ORDERED,0x664B30,77,4000,3,CombatClass|CombatClass_AttackSlotManager|FormationMover,77
1396,CombatClass_AttackSlotManager,?_CONSTRUCTOR@AttackSlotManager@CombatClass@@QEAAPEAV12@PEAVCharacter@@PEAV2@@Z,,0x60AF10,NEAR,0x60A9E0,883,-1328,2,CombatClass_AttackSlotManager|CombatTechniqueData,883
1431,CombatTechniqueData,?numImpactPoints@CombatTechniqueData@@QEBAHXZ,CombatTechniqueData::numImpactPoints();,0x60AF00,NEAR,0x60A9E0,883,-1312,2,CombatClass_AttackSlotManager|CombatTechniqueData,883
1398,CombatClass_AttackSlotManager,?freeSlotH@AttackSlotManager@CombatClass@@QEAAXAEBVhand@@@Z,CombatClass::AttackSlotManager::freeSlotH(const class hand &);,0x664E80,INSIDE,0x664E60,72,32,2,CombatClass_AttackSlotManager|HavokCharacter,72
2766,HavokCharacter,?isOnNavmesh@HavokCharacter@@QEBA_NXZ,HavokCharacter::isOnNavmesh();,0x663C20,ORDERED,0x664E60,72,4672,2,CombatClass_AttackSlotManager|HavokCharacter,72
1399,CombatClass_AttackSlotManager,?freeAllSlotsH@AttackSlotManager@CombatClass@@QEAAXXZ,CombatClass::AttackSlotManager::freeAllSlotsH();,0x664E30,INSIDE,0x664DF0,89,64,2,CombatClass_AttackSlotManager|HavokCharacter,89
2765,HavokCharacter,?getPathState@HavokCharacter@@QEBA?AW4PathState@1@XZ,HavokCharacter::getPathState();,0x663C10,ORDERED,0x664DF0,89,4576,2,CombatClass_AttackSlotManager|HavokCharacter,89
1413,CombatMovementController,?chasingModeCheck@CombatMovementController@@QEAA_NPEAVCharacter@@@Z,CombatMovementController::chasingModeCheck(class Character *);,0x2AE0A0,NEAR,0x2AE0E0,187,64,3,CombatMovementController|HavokCharacter,187
1427,CombatMovementController,?combatMovementAnimationUpdate@CombatMovementController@@QEAAXAEBVVector3@Ogre@@0PEAVAnimationClass@@_N@Z,"CombatMovementController::combatMovementAnimationUpdate(const class Ogre::Vector3 &, const class Ogre::Vector3 &, class AnimationClass *, bool);",0x2AE170,INSIDE,0x2AE0E0,187,144,3,CombatMovementController|HavokCharacter,187
2767,HavokCharacter,?getCollidedCharacter@HavokCharacter@@QEBAAEBVhand@@XZ,HavokCharacter::getCollidedCharacter();,0x2AE090,NEAR,0x2AE0E0,187,80,3,CombatMovementController|HavokCharacter,187
1424,CombatMovementController,?getGUIData@CombatMovementController@@QEAAXPEAVDatapanelGUI@@H@Z,"CombatMovementController::getGUIData(class DatapanelGUI *, int);",0x798930,INSIDE,0x7981B0,4889,1920,2,CombatMovementController|GameWorld,4889
2593,GameWorld,?destroy@GameWorld@@QEAA_NPEAVRootObject@@_NPEBD@Z,"GameWorld::destroy(class RootObject *, bool, const char *);",0x798F50,INSIDE,0x7981B0,4889,3488,2,CombatMovementController|GameWorld,4889
1454,ContextMenu,?_DESTRUCTOR@ContextMenu@@QEAAXXZ,,0x793EC0,INSIDE,0x793EB0,682,16,2,ContextMenu|ContextMenuGUI,682
1463,ContextMenuGUI,?setVisible@ContextMenuGUI@@QEAAX_N@Z,ContextMenuGUI::setVisible(bool);,0x793F70,INSIDE,0x793EB0,682,192,2,ContextMenu|ContextMenuGUI,682
1455,ContextMenu,?showContextMenu@ContextMenu@@QEAAX_NPEAVRootObject@@@Z,"ContextMenu::showContextMenu(bool, class RootObject *);",0x7A6020,INSIDE,0x7A5BE0,1280,1088,2,ContextMenu|TimeOfDay,1280
5179,TimeOfDay,?getTotalTimeString@TimeOfDay@@QEBA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,TimeOfDay::getTotalTimeString();,0x7A5DA0,INSIDE,0x7A5BE0,1280,448,2,ContextMenu|TimeOfDay,1280
